t,v
1516840176,1811
1516840384,1690
1516840594,1755
1516840811,1731
1516841025,1808
1516841233,1691
1516841444,1722
1516841660,1731
1516841870,1680
1516842079,1814
1516842290,1731
1516842498,1734
1516842716,1813
1516842926,1677
1516843136,1804
1516853540,1671
1516853758,1770
1516853971,1793
1516854181,1813
1516854390,1677
1516854600,1790
1516854816,1718
1516855029,1791
1516855237,1725
1516855447,1681
1516855664,1814
1516855874,1687
1516856084,1811
1516856294,1733
1516856502,1663
1516866964,1813
1516867172,1682
1516867382,1744
1516867591,1731
1516867809,1693
1516868024,1751
1516868234,1811
1516868442,1695
1516868661,1738
1516868869,1719
1516869080,1680
1516869288,1815
1516869498,1730
1516869715,1760
1516869926,1759
1516870134,1678
1516880522,1737
1516880738,1734
1516880953,1814
1516881161,1683
1516881372,1737
1516881580,1729
1516881798,1694
1516882009,1717
1516882220,1680
1516882428,1815
1516882646,1729
1516882854,1727
1516883065,1813
1516883273,1690
1516883483,1706
1516893871,1679
1516894083,1761
1516894291,1729
1516894501,1693
1516894718,1808
1516894929,1718
1516895137,1774
1516895347,1813
1516895555,1694
1516895773,1680
1516895987,1783
1516896197,1813
1516896405,1681
1516896624,1757
1516896832,1728
1516897046,1815
1516907430,1814
1516907648,1728
1516907856,1741
1516908067,1814
1516908275,1685
1516908485,1735
1516908701,1733
1516908911,1696
1516909120,1808
1516909330,1739
1516909538,1671
1516909756,1778
1516909971,1814
1516910181,1722
1516910389,1766
1516920783,1706
1516920993,1692
1516921204,1694
1516921412,1734
1516921630,1702
1516921838,1802
1516922054,1776
1516922262,1728
1516922472,1688
1516922688,1811
1516922899,1725
1516923108,1735
1516923318,1811
1516923526,1698
1516923744,1703
1516923957,1712
1516934341,1707
1516934549,1797
1516934767,1779
1516934978,1806
1516935188,1734
1516935397,1670
1516935613,1712
1516935822,1731
1516936036,1808
1516936244,1701
1516936455,1660
1516936670,1814
1516936881,1747
1516937092,1730
1516937303,1697
1516947690,1814
1516947900,1712
1516948109,1788
1516948320,1813
1516948528,1681
1516948746,1759
1516948960,1809
1516949170,1733
1516949378,1667
1516949589,1693
1516949803,1733
1516950020,1735
1516950228,1667
1516950438,1798
1516950654,1723
1516950864,1680
1516961248,1728
1516961459,1808
1516961675,1689
1516961886,1786
1516962095,1723
1516962305,1682
1516962513,1810
1516962731,1727
1516962943,1734
1516963153,1705
1516963362,1803
1516963572,1735
1516963788,1657
1516964003,1696
1516964211,1807
1516974602,1717
1516974818,1782
1516975030,1717
1516975238,1776
1516975449,1814
1516975665,1680
1516975875,1699
1516976089,1806
1516976299,1744
1516976507,1675
1516976725,1785
1516976940,1737
1516977150,1711
1516977359,1794
1516977569,1745
1516977785,1674
1516988230,1792
1516988438,1718
1516988656,1683
1516988864,1813
1516989075,1731
1516989283,1723
1516989493,1808
1516989710,1694
1516989920,1745
1516990129,1729
1516990339,1691
1516990547,1808
1516990765,1737
1516990976,1810
1516991187,1733
1516991395,1691
1517001838,1766
1517002048,1683
1517002258,1735
1517002467,1731
1517002685,1689
1517002893,1795
1517003104,1721
1517003313,1767
1517003523,1812
1517003738,1710
1517003953,1730
1517004162,1730
1517004372,1812
1517004580,1701
1517004798,1663
1517015224,1759
1517015435,1717
1517015651,1792
1517015861,1813
1517016070,1677
1517016280,1761
1517016488,1731
1517016705,1707
1517016914,1812
1517017125,1729
1517017333,1711
1517017543,1806
1517017759,1714
1517017976,1711
1517018184,1786
1517018394,1814
1517028816,1811
1517029028,1692
1517029236,1808
1517029446,1735
1517029663,1667
1517029873,1759
1517030083,1671
1517030293,1777
1517030501,1727
1517030719,1680
1517030933,1705
1517031143,1808
1517031352,1710
1517031562,1674
1517031778,1814
1517042223,1709
1517042431,1793
1517042649,1737
1517042858,1655
1517043068,1791
1517043276,1721
1517043486,1681
1517043702,1811
1517043913,1717
1517044122,1767
1517044332,1813
1517044540,1693
1517044758,1666
1517044971,1731
1517045181,1811
1517045389,1699
1517055797,1758
1517056009,1815
1517056220,1723
1517056428,1761
1517056646,1813
1517056854,1693
1517057065,1755
1517057273,1730
1517057483,1696
1517057700,1812
1517057910,1729
1517058118,1731
1517058329,1809
1517058537,1698
1517058755,1664
1517069217,1675
1517069427,1776
1517069643,1712
1517069854,1671
1517070064,1725
1517070274,1682
1517070482,1811
1517070701,1730
1517070909,1754
1517071120,1811
1517071328,1693
1517071538,1712
1517071754,1735
1517071970,1812
1517072178,1681
1517072388,1744
1517082775,1731
1517082990,1811
1517083198,1687
1517083408,1731
1517083624,1735
1517083834,1707
1517084044,1761
1517084254,1718
1517084463,1763
1517084681,1810
1517084889,1808
1517085103,1733
1517085311,1654
1517085521,1791
1517085738,1709
1517096128,1797
1517096336,1712
1517096547,1685
1517096763,1813
1517096978,1808
1517097187,1699
1517097397,1675
1517097605,1743
1517097823,1715
1517098036,1696
1517098247,1703
1517098455,1733
1517098673,1707
1517098881,1813
1517099093,1728
1517099301,1722
1517109686,1683
1517109895,1813
1517110105,1725
1517110314,1745
1517110524,1809
1517110738,1730
1517110953,1783
1517111162,1679
1517111372,1759
1517111580,1727
1517111798,1685
1517112009,1713
1517112220,1674
1517112428,1814
1517112646,1714
1517123036,1733
1517123246,1703
1517123454,1805
1517123672,1737
1517123881,1765
1517124092,1811
1517124300,1687
1517124511,1725
1517124727,1731
1517124942,1814
1517125150,1681
1517125360,1733
1517125569,1729
1517125787,1693
1517126002,1750
1517126212,1809
1517136594,1809
1517136813,1733
1517137026,1725
1517137236,1683
1517137444,1813
1517137662,1733
1517137871,1808
1517138083,1735
1517138291,1654
1517138501,1797
1517138718,1706
1517138929,1776
1517139138,1726
1517139348,1686
1517139556,1812
1517149950,1803
1517150158,1707
1517150368,1659
1517150577,1745
1517150795,1717
1517151009,1678
1517151220,1782
1517151428,1726
1517151646,1683
1517151854,1809
1517152065,1728
1517152273,1746
1517152483,1810
1517152700,1685
1517152910,1746
1517153118,1729
1517163505,1729
1517163720,1680
1517163935,1709
1517164143,1795
1517164354,1776
1517164562,1679
1517164780,1776
1517164993,1791
1517165203,1814
1517165411,1679
1517165630,1783
1517165838,1723
1517166054,1728
1517166262,1729
1517166472,1808
1517166688,1707
1517177113,1730
1517177321,1693
1517177531,1808
1517177748,1698
1517177962,1759
1517178170,1657
1517178380,1782
1517178588,1723
1517178807,1681
1517179020,1663
1517179230,1802
1517179438,1713
1517179657,1675
1517179865,1813
1517180075,1726
1517190483,1694
1517190702,1733
1517190910,1727
1517191121,1683
1517191329,1810
1517191539,1731
1517191755,1698
1517191970,1692
1517192178,1808
1517192388,1735
1517192596,1695
1517192813,1703
1517193026,1724
1517193236,1808
1517193444,1706
1517193663,1703
1517204091,1712
1517204301,1675
1517204509,1811
1517204727,1725
1517204940,1714
1517205150,1679
1517205358,1813
1517205568,1727
1517205785,1727
1517205997,1727
1517206206,1735
1517206416,1812
1517206632,1691
1517206842,1703
1517207055,1659
1517217481,1735
1517217698,1728
1517217908,1677
1517218117,1813
1517218327,1728
1517218535,1724
1517218753,1808
1517218968,1729
1517219178,1699
1517219386,1807
1517219597,1731
1517219813,1705
1517220028,1694
1517220236,1808
1517220446,1735
1517220663,1681
1517231072,1683
1517231281,1809
1517231491,1733
1517231707,1662
1517231917,1809
1517232126,1693
1517232336,1696
1517232544,1734
1517232763,1712
1517232976,1671
1517233187,1774
1517233395,1726
1517233605,1690
1517233821,1810
1517234036,1744
1517244476,1788
1517244694,1742
1517244902,1662
1517245113,1799
1517245321,1712
1517245532,1659
1517245748,1745
1517245962,1759
1517246170,1729
1517246380,1693
1517246588,1809
1517246806,1734
1517247020,1718
1517247230,1675
1517247439,1815
1517247657,1723
1517258050,1680
1517258260,1758
1517258469,1728
1517258687,1691
1517258895,1813
1517259106,1728
1517259314,1715
1517259524,1808
1517259738,1746
1517259953,1812
1517260162,1695
1517260372,1680
1517260580,1732
1517260798,1706
1517261009,1727
1517271474,1814
1517271690,1682
1517271900,1767
1517272109,1727
1517272319,1683
1517272527,1810
1517272746,1730
1517272960,1697
1517273170,1699
1517273378,1734
1517273588,1731
1517273803,1681
1517274020,1727
1517274228,1732
1517274438,1696
1517274654,1791
1517285102,1675
1517285311,1815
1517285521,1726
1517285737,1775
1517285954,1791
1517286162,1719
1517286372,1680
1517286580,1810
1517286799,1731
1517287009,1812
1517287219,1731
1517287428,1712
1517287646,1810
1517287854,1696
1517288065,1718
1517288273,1733
1517298711,1655
1517298919,1733
1517299130,1703
1517299338,1802
1517299548,1759
1517299764,1679
1517299978,1728
1517300187,1742
1517300397,1808
1517300605,1703
1517300823,1661
1517301036,1745
1517301246,1813
1517301455,1697
1517301672,1674
1517312096,1793
1517312307,1817
1517312515,1675
1517312734,1791
1517312944,1655
1517313154,1787
1517313363,1722
1517313573,1679
1517313789,1813
1517314006,1811
1517314214,1689
1517314424,1721
1517314640,1733
1517314850,1703
1517315063,1689
1517315273,1712
1517325686,1683
1517325897,1793
1517326106,1713
1517326316,1677
1517326524,1815
1517326742,1728
1517326957,1679
1517327167,1751
1517327375,1729
1517327586,1693
1517327802,1810
1517328014,1694
1517328222,1809
1517328433,1735
1517328649,1681
1517339095,1813
1517339303,1681
1517339513,1746
1517339730,1726
1517339945,1733
1517340154,1675
1517340364,1803
1517340572,1710
1517340790,1670
1517341004,1734
1517341214,1809
1517341422,1701
1517341640,1671
1517341848,1797
1517342063,1806
1517342271,1709
1517352671,1808
1517352879,1813
1517353094,1723
1517353303,1772
1517353513,1813
1517353729,1680
1517353945,1691
1517354153,1808
1517354364,1738
1517354572,1663
1517354790,1793
1517355004,1814
1517355214,1726
1517355422,1744
1517355640,1810
1517366089,1732
1517366299,1693
1517366507,1808
1517366726,1736
1517366940,1701
1517367150,1659
1517367359,1743
1517367569,1709
1517367785,1805
1517367998,1706
1517368206,1799
1517368416,1755
1517368632,1679
1517368842,1763
1517369055,1763
1517369265,1813
1517379648,1815
1517379859,1730
1517380067,1735
1517380277,1808
1517380485,1699
1517380703,1659
1517380912,1735
1517381122,1705
1517381331,1806
1517381541,1747
1517381757,1676
1517381972,1686
1517382181,1808
1517382391,1733
1517382599,1711
1517393000,1698
1517393208,1808
1517393419,1735
1517393635,1682
1517393845,1802
1517394059,1813
1517394269,1727
1517394477,1749
1517394696,1814
1517394904,1678
1517395115,1762
1517395323,1729
1517395533,1694
1517395749,1807
1517395962,1699
1517396170,1807
1517406558,1735
1517406775,1655
1517406990,1706
1517407198,1802
1517407408,1754
1517407624,1682
1517407834,1733
1517408044,1694
1517408254,1707
1517408462,1734
1517408681,1706
1517408889,1718
1517409103,1680
1517409311,1810
1517409521,1733
1517419908,1717
1517420118,1808
1517420326,1701
1517420537,1655
1517420753,1783
1517420965,1670
1517421173,1814
1517421383,1727
1517421592,1787
1517421810,1814
1517422023,1813
1517422233,1726
1517422441,1743
1517422659,1810
1517422867,1680
1517423078,1749
1517433466,1715
1517433684,1679
1517433892,1718
1517434105,1680
1517434313,1811
1517434523,1730
1517434738,1678
1517434953,1703
1517435161,1803
1517435372,1750
1517435580,1655
1517435798,1793
1517436009,1729
1517436220,1808
1517436428,1701
1517446819,1810
1517447033,1733
1517447244,1700
1517447452,1808
1517447670,1733
1517447878,1813
1517448092,1723
1517448300,1766
1517448510,1813
1517448727,1681
1517448942,1707
1517449150,1802
1517449361,1759
1517449569,1675
1517449787,1770
1517450001,1811
1517460448,1684
1517460664,1810
1517460874,1702
1517461084,1805
1517461294,1752
1517461502,1671
1517461721,1781
1517461933,1784
1517462143,1814
1517462352,1681
1517462562,1724
1517462778,1732
1517462992,1812
1517463201,1685
1517463411,1728
1517463627,1734
1517474055,1708
1517474264,1799
1517474474,1749
1517474690,1679
1517474900,1779
1517475109,1723
1517475319,1681
1517475527,1810
1517475745,1728
1517475960,1682
1517476170,1735
1517476378,1731
1517476588,1727
1517476803,1733
1517477020,1765
1517487442,1683
1517487661,1809
1517487869,1679
1517488080,1751
1517488288,1731
1517488498,1699
1517488715,1808
1517488925,1729
1517489134,1709
1517489344,1806
1517489552,1709
1517489770,1679
1517489984,1806
1517490195,1742
1517490403,1674
1517490621,1787
1517501033,1687
1517501243,1715
1517501451,1735
1517501670,1702
1517501878,1717
1517502092,1679
1517502300,1811
1517502510,1728
1517502727,1769
1517502942,1689
1517503150,1737
1517503361,1711
1517503569,1795
1517503787,1776
1517504001,1729
1517514440,1795
1517514656,1718
1517514866,1671
1517515075,1794
1517515285,1724
1517515493,1761
1517515712,1814
1517515920,1673
1517516131,1777
1517516339,1724
1517516549,1682
1517516765,1810
1517516978,1679
1517517186,1813
1517517397,1729
1517517605,1709
1517528015,1655
1517528223,1791
1517528433,1719
1517528650,1781
1517528860,1810
1517529068,1679
1517529278,1758
1517529487,1730
1517529705,1689
1517529913,1813
1517530124,1723
1517530332,1754
1517530542,1810
1517530758,1697
1517530973,1729
1517541434,1814
1517541653,1712
1517541861,1791
1517542071,1812
1517542280,1680
1517542490,1739
1517542706,1733
1517542916,1683
1517543125,1809
1517543335,1731
1517543543,1679
1517543761,1802
1517543974,1807
1517544184,1737
1517544392,1670
1517544602,1784
1517554992,1762
1517555203,1811
1517555411,1691
1517555629,1701
1517555837,1734
1517556049,1657
1517556257,1776
1517556468,1723
1517556684,1782
1517556894,1734
1517557104,1655
1517557314,1788
1517557522,1718
1517557738,1718
1517557951,1699
1517568346,1710
1517568554,1808
1517568772,1737
1517568987,1703
1517569197,1657
1517569406,1759
1517569624,1713
1517569832,1790
1517570047,1663
1517570255,1787
1517570465,1719
1517570681,1782
1517570892,1685
1517571103,1809
1517571314,1734
1517571522,1679
1517581974,1808
1517582183,1702
1517582393,1667
1517582601,1741
1517582819,1714
1517583034,1675
1517583244,1763
1517583452,1729
1517583670,1683
1517583878,1702
1517584092,1664
1517584300,1741
1517584510,1712
1517584727,1799
1517584942,1734
1517585150,1731
1517595582,1781
1517595798,1726
1517596011,1808
1517596220,1698
1517596430,1654
1517596646,1733
1517596857,1709
1517597065,1808
1517597275,1737
1517597484,1655
1517597702,1808
1517597910,1696
1517598121,1685
1517598329,1734
1517598540,1708
1517608968,1731
1517609179,1702
1517609387,1803
1517609597,1738
1517609814,1665
1517610028,1712
1517610236,1787
1517610446,1814
1517610663,1674
1517610873,1809
1517611083,1695
1517611293,1683
1517611501,1737
1517611719,1712
1517611933,1680
1517612143,1749
1517622560,1808
1517622778,1734
1517622990,1731
1517623201,1698
1517623409,1805
1517623627,1735
1517623835,1658
1517624048,1744
1517624256,1671
1517624466,1781
1517624683,1721
1517624893,1810
1517625104,1693
1517625314,1679
1517625523,1731
1517635967,1712
1517636175,1785
1517636385,1813
1517636593,1675
1517636812,1775
1517637026,1813
1517637236,1727
1517637444,1732
1517637662,1808
1517637871,1671
1517638083,1802
1517638291,1712
1517638501,1675
1517638717,1815
1517638929,1695
1517639137,1808
1517649541,1735
1517649757,1655
1517649973,1689
1517650181,1808
1517650391,1735
1517650599,1725
1517650818,1808
1517651028,1712
1517651239,1809
1517651447,1702
1517651665,1713
1517651874,1791
1517652089,1812
1517652297,1680
1517652508,1751
1517662961,1665
1517663171,1787
1517663379,1717
1517663590,1655
1517663806,1759
1517664023,1734
1517664231,1667
1517664441,1786
1517664657,1727
1517664867,1685
1517665076,1809
1517665286,1731
1517665494,1685
1517665713,1809
1517665921,1680
1517666132,1749
1517676519,1726
1517676738,1679
1517676951,1726
1517677161,1808
1517677370,1699
1517677580,1701
1517677796,1735
1517678011,1814
1517678220,1687
1517678430,1711
1517678646,1732
1517678857,1699
1517679065,1808
1517679275,1734
1517679483,1655
1517689872,1814
1517690082,1679
1517690292,1751
1517690500,1729
1517690718,1683
1517690928,1733
1517691138,1706
1517691347,1799
1517691557,1811
1517691773,1683
1517691989,1681
1517692197,1812
1517692407,1731
1517692623,1659
1517692833,1799
1517693044,1655
1517703431,1674
1517703647,1759
1517703857,1713
1517704066,1794
1517704276,1824
1517704484,1680
1517704703,1782
1517704911,1712
1517705122,1675
1517705330,1813
1517705540,1727
1517705756,1727
1517705973,1746
1517706181,1730
1517706391,1689
1517716780,1733
1517716995,1815
1517717203,1681
1517717413,1731
1517717630,1728
1517717840,1694
1517718049,1734
1517718260,1710
1517718468,1792
1517718686,1786
1517718894,1686
1517719106,1806
1517719314,1712
1517719524,1677
1517719738,1785
1517719953,1682
1517730338,1794
1517730548,1787
1517730764,1681
1517730978,1727
1517731187,1728
1517731397,1809
1517731605,1706
1517731823,1671
1517732036,1742
1517732246,1808
1517732455,1699
1517732672,1675
1517732880,1728
1517733092,1687
1517733300,1810
1517743691,1701
1517743899,1808
1517744110,1734
1517744318,1663
1517744528,1798
1517744745,1706
1517744962,1693
1517745170,1808
1517745380,1733
1517745589,1677
1517745807,1803
1517746020,1813
1517746230,1728
1517746439,1744
1517746657,1810
1517746865,1693
1517757249,1735
1517757458,1654
1517757676,1793
1517757884,1697
1517758095,1698
1517758303,1734
1517758514,1709
1517758730,1806
1517758945,1738
1517759153,1733
1517759363,1699
